milestone_id,project_id,milestone_name,sequence,planned_date,actual_date,status,delay_days,dependency_type
PRJ-SYN-006699-M-04,PRJ-SYN-006699,"EPC Tendering, Technical Evaluation & Contract Award",4,2024-02-29,2024-05-09,COMPLETED,70,PROCUREMENT
PRJ-SYN-006699-M-05,PRJ-SYN-006699,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2024-07-31,2024-11-09,COMPLETED,101,RIGHT_OF_WAY
PRJ-SYN-006699-M-06,PRJ-SYN-006699,"Major Substructure, Earthwork & Foundation Works (50%)",6,2025-02-08,2025-05-29,COMPLETED,110,CIVIL_WORKS
PRJ-SYN-006699-M-07,PRJ-SYN-006699,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2025-08-18,2026-01-02,COMPLETED,137,CIVIL_WORKS
PRJ-SYN-006699-M-08,PRJ-SYN-006699,"Equipment Installation, Signaling & Substation Integration",8,2025-12-24,2026-05-29,COMPLETED,156,SYSTEMS_EQUIPMENT
PRJ-SYN-006699-M-09,PRJ-SYN-006699,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2026-03-10,,DELAYED,240,STATUTORY_INSPECTION
PRJ-SYN-006699-M-10,PRJ-SYN-006699,"Final Trial Runs, COD Commercial Operation & Handover",10,2026-05-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-006700-M-01,PRJ-SYN-006700,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-02-29,2020-03-08,COMPLETED,8,ADMINISTRATIVE
PRJ-SYN-006700-M-02,PRJ-SYN-006700,Statutory Environmental & Forest Clearance Stage-I,2,2020-06-20,2020-06-29,COMPLETED,9,STATUTORY
PRJ-SYN-006700-M-03,PRJ-SYN-006700,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-10-11,2020-10-23,COMPLETED,12,LAND_ACQUISITION
PRJ-SYN-006700-M-04,PRJ-SYN-006700,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-02-01,2021-02-19,COMPLETED,18,PROCUREMENT
PRJ-SYN-006700-M-05,PRJ-SYN-006700,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-06-16,2021-07-13,COMPLETED,27,RIGHT_OF_WAY
PRJ-SYN-006700-M-06,PRJ-SYN-006700,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-12-02,2021-12-22,COMPLETED,20,CIVIL_WORKS
PRJ-SYN-006700-M-07,PRJ-SYN-006700,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-05-20,2022-07-02,COMPLETED,43,CIVIL_WORKS
PRJ-SYN-006700-M-08,PRJ-SYN-006700,"Equipment Installation, Signaling & Substation Integration",8,2022-09-10,2022-10-12,COMPLETED,32,SYSTEMS_EQUIPMENT
PRJ-SYN-006700-M-09,PRJ-SYN-006700,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-11-16,2022-12-27,COMPLETED,41,STATUTORY_INSPECTION
PRJ-SYN-006700-M-10,PRJ-SYN-006700,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-01-01,2023-03-02,COMPLETED,60,COMMISSIONING
PRJ-SYN-006701-M-01,PRJ-SYN-006701,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-11-08,2022-11-09,COMPLETED,1,ADMINISTRATIVE
PRJ-SYN-006701-M-02,PRJ-SYN-006701,Statutory Environmental & Forest Clearance Stage-I,2,2023-05-28,2023-06-07,COMPLETED,10,STATUTORY
PRJ-SYN-006701-M-03,PRJ-SYN-006701,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2023-12-15,2024-01-07,COMPLETED,23,LAND_ACQUISITION
PRJ-SYN-006701-M-04,PRJ-SYN-006701,"EPC Tendering, Technical Evaluation & Contract Award",4,2024-07-03,2024-08-04,COMPLETED,32,PROCUREMENT
PRJ-SYN-006701-M-05,PRJ-SYN-006701,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2025-03-01,2025-04-03,COMPLETED,33,RIGHT_OF_WAY
PRJ-SYN-006701-M-06,PRJ-SYN-006701,"Major Substructure, Earthwork & Foundation Works (50%)",6,2025-12-27,2026-02-16,COMPLETED,51,CIVIL_WORKS
PRJ-SYN-006701-M-07,PRJ-SYN-006701,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2026-10-25,2026-12-22,COMPLETED,58,CIVIL_WORKS
PRJ-SYN-006701-M-08,PRJ-SYN-006701,"Equipment Installation, Signaling & Substation Integration",8,2027-05-14,,AT_RISK,45,SYSTEMS_EQUIPMENT
PRJ-SYN-006701-M-09,PRJ-SYN-006701,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2027-09-11,,NOT_STARTED,0,STATUTORY_INSPECTION
PRJ-SYN-006701-M-10,PRJ-SYN-006701,"Final Trial Runs, COD Commercial Operation & Handover",10,2027-12-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-006702-M-01,PRJ-SYN-006702,Feasibility Study & Detailed Project Report (DPR) Approval,1,2023-04-04,2023-04-22,COMPLETED,18,ADMINISTRATIVE
PRJ-SYN-006702-M-02,PRJ-SYN-006702,Statutory Environmental & Forest Clearance Stage-I,2,2023-09-06,2023-09-13,COMPLETED,7,STATUTORY
PRJ-SYN-006702-M-03,PRJ-SYN-006702,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2024-02-08,2024-03-01,COMPLETED,22,LAND_ACQUISITION
PRJ-SYN-006702-M-04,PRJ-SYN-006702,"EPC Tendering, Technical Evaluation & Contract Award",4,2024-07-12,2024-08-06,COMPLETED,25,PROCUREMENT
PRJ-SYN-006702-M-05,PRJ-SYN-006702,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2025-01-14,2025-02-02,COMPLETED,19,RIGHT_OF_WAY
PRJ-SYN-006702-M-06,PRJ-SYN-006702,"Major Substructure, Earthwork & Foundation Works (50%)",6,2025-09-04,2025-10-06,COMPLETED,32,CIVIL_WORKS
PRJ-SYN-006702-M-07,PRJ-SYN-006702,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2026-04-24,2026-06-09,COMPLETED,46,CIVIL_WORKS
PRJ-SYN-006702-M-08,PRJ-SYN-006702,"Equipment Installation, Signaling & Substation Integration",8,2026-09-26,2026-11-12,COMPLETED,47,SYSTEMS_EQUIPMENT
PRJ-SYN-006702-M-09,PRJ-SYN-006702,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2026-12-28,,ON_TRACK,0,STATUTORY_INSPECTION
PRJ-SYN-006702-M-10,PRJ-SYN-006702,"Final Trial Runs, COD Commercial Operation & Handover",10,2027-03-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-006703-M-01,PRJ-SYN-006703,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-12-23,2020-02-14,COMPLETED,53,ADMINISTRATIVE
PRJ-SYN-006703-M-02,PRJ-SYN-006703,Statutory Environmental & Forest Clearance Stage-I,2,2020-07-29,2020-12-12,COMPLETED,136,STATUTORY
PRJ-SYN-006703-M-03,PRJ-SYN-006703,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-03-05,2021-08-27,COMPLETED,175,LAND_ACQUISITION
PRJ-SYN-006703-M-04,PRJ-SYN-006703,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-10-10,2022-06-19,COMPLETED,252,PROCUREMENT
PRJ-SYN-006703-M-05,PRJ-SYN-006703,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-07-01,2023-04-27,COMPLETED,300,RIGHT_OF_WAY
PRJ-SYN-006703-M-06,PRJ-SYN-006703,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-05-25,2024-05-16,COMPLETED,357,CIVIL_WORKS
PRJ-SYN-006703-M-07,PRJ-SYN-006703,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-04-18,2025-06-24,COMPLETED,432,CIVIL_WORKS
PRJ-SYN-006703-M-08,PRJ-SYN-006703,"Equipment Installation, Signaling & Substation Integration",8,2024-11-23,2026-04-02,COMPLETED,495,SYSTEMS_EQUIPMENT
PRJ-SYN-006703-M-09,PRJ-SYN-006703,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-04-04,,DELAYED,750,STATUTORY_INSPECTION
PRJ-SYN-006703-M-10,PRJ-SYN-006703,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-07-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-006704-M-01,PRJ-SYN-006704,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-06-25,2021-08-12,COMPLETED,48,ADMINISTRATIVE
PRJ-SYN-006704-M-02,PRJ-SYN-006704,Statutory Environmental & Forest Clearance Stage-I,2,2021-11-18,2022-02-25,COMPLETED,99,STATUTORY
PRJ-SYN-006704-M-03,PRJ-SYN-006704,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-04-14,2022-09-07,COMPLETED,146,LAND_ACQUISITION
PRJ-SYN-006704-M-04,PRJ-SYN-006704,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-09-07,2023-03-23,COMPLETED,197,PROCUREMENT
PRJ-SYN-006704-M-05,PRJ-SYN-006704,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-03-01,2023-11-03,COMPLETED,247,RIGHT_OF_WAY
PRJ-SYN-006704-M-06,PRJ-SYN-006704,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-10-06,2024-08-20,COMPLETED,319,CIVIL_WORKS
PRJ-SYN-006704-M-07,PRJ-SYN-006704,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-05-12,2025-05-03,COMPLETED,356,CIVIL_WORKS
PRJ-SYN-006704-M-08,PRJ-SYN-006704,"Equipment Installation, Signaling & Substation Integration",8,2024-10-05,2025-11-13,COMPLETED,404,SYSTEMS_EQUIPMENT
PRJ-SYN-006704-M-09,PRJ-SYN-006704,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-01-01,,DELAYED,630,STATUTORY_INSPECTION
PRJ-SYN-006704-M-10,PRJ-SYN-006704,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-03-01,,NOT_STARTED,0,COMMISSIONING
PRJ-SYN-006705-M-01,PRJ-SYN-006705,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-11-14,2020-11-21,COMPLETED,7,ADMINISTRATIVE
PRJ-SYN-006705-M-02,PRJ-SYN-006705,Statutory Environmental & Forest Clearance Stage-I,2,2021-05-03,2021-06-07,COMPLETED,35,STATUTORY
PRJ-SYN-006705-M-03,PRJ-SYN-006705,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-10-21,2021-12-17,COMPLETED,57,LAND_ACQUISITION
PRJ-SYN-006705-M-04,PRJ-SYN-006705,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-04-09,2022-06-18,COMPLETED,70,PROCUREMENT
PRJ-SYN-006705-M-05,PRJ-SYN-006705,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-10-31,2023-01-15,COMPLETED,76,RIGHT_OF_WAY
PRJ-SYN-006705-M-06,PRJ-SYN-006705,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-07-13,2023-11-03,COMPLETED,113,CIVIL_WORKS
PRJ-SYN-006705-M-07,PRJ-SYN-006705,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-03-25,2024-08-05,COMPLETED,133,CIVIL_WORKS
PRJ-SYN-006705-M-08,PRJ-SYN-006705,"Equipment Installation, Signaling & Substation Integration",8,2024-09-11,2025-01-29,COMPLETED,140,SYSTEMS_EQUIPMENT
PRJ-SYN-006705-M-09,PRJ-SYN-006705,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-12-22,2025-05-28,COMPLETED,157,STATUTORY_INSPECTION
PRJ-SYN-006705-M-10,PRJ-SYN-006705,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-03-01,2025-08-20,COMPLETED,172,COMMISSIONING
PRJ-SYN-006706-M-01,PRJ-SYN-006706,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-08-03,2020-08-18,COMPLETED,15,ADMINISTRATIVE
PRJ-SYN-006706-M-02,PRJ-SYN-006706,Statutory Environmental & Forest Clearance Stage-I,2,2021-01-05,2021-03-06,COMPLETED,60,STATUTORY
PRJ-SYN-006706-M-03,PRJ-SYN-006706,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-06-09,2021-08-11,COMPLETED,63,LAND_ACQUISITION
PRJ-SYN-006706-M-04,PRJ-SYN-006706,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-11-11,2022-02-16,COMPLETED,97,PROCUREMENT
PRJ-SYN-006706-M-05,PRJ-SYN-006706,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-05-17,2022-09-06,COMPLETED,112,RIGHT_OF_WAY
PRJ-SYN-006706-M-06,PRJ-SYN-006706,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-01-04,2023-06-04,COMPLETED,151,CIVIL_WORKS
PRJ-SYN-006706-M-07,PRJ-SYN-006706,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-08-25,2024-02-20,COMPLETED,179,CIVIL_WORKS
PRJ-SYN-006706-M-08,PRJ-SYN-006706,"Equipment Installation, Signaling & Substation Integration",8,2024-01-27,2024-08-14,COMPLETED,200,SYSTEMS_EQUIPMENT
PRJ-SYN-006706-M-09,PRJ-SYN-006706,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-04-29,2024-12-13,COMPLETED,228,STATUTORY_INSPECTION
PRJ-SYN-006706-M-10,PRJ-SYN-006706,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-07-01,2025-03-03,COMPLETED,245,COMMISSIONING
PRJ-SYN-006707-M-01,PRJ-SYN-006707,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-10-25,2020-11-10,COMPLETED,16,ADMINISTRATIVE
PRJ-SYN-006707-M-02,PRJ-SYN-006707,Statutory Environmental & Forest Clearance Stage-I,2,2021-04-25,2021-05-20,COMPLETED,25,STATUTORY
PRJ-SYN-006707-M-03,PRJ-SYN-006707,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-10-25,2021-12-10,COMPLETED,46,LAND_ACQUISITION
PRJ-SYN-006707-M-04,PRJ-SYN-006707,"EPC Tendering, Technical Evaluation & Contract Award",4,2022-04-25,2022-06-28,COMPLETED,64,PROCUREMENT
PRJ-SYN-006707-M-05,PRJ-SYN-006707,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-12-01,2023-02-16,COMPLETED,77,RIGHT_OF_WAY
PRJ-SYN-006707-M-06,PRJ-SYN-006707,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-08-31,2023-11-19,COMPLETED,80,CIVIL_WORKS
PRJ-SYN-006707-M-07,PRJ-SYN-006707,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-05-31,2024-09-18,COMPLETED,110,CIVIL_WORKS
PRJ-SYN-006707-M-08,PRJ-SYN-006707,"Equipment Installation, Signaling & Substation Integration",8,2024-11-30,2025-04-08,COMPLETED,129,SYSTEMS_EQUIPMENT
PRJ-SYN-006707-M-09,PRJ-SYN-006707,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-03-19,2025-07-27,COMPLETED,130,STATUTORY_INSPECTION
PRJ-SYN-006707-M-10,PRJ-SYN-006707,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-06-01,2025-11-02,COMPLETED,154,COMMISSIONING
PRJ-SYN-006708-M-01,PRJ-SYN-006708,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-03-01,2022-03-15,COMPLETED,14,ADMINISTRATIVE
PRJ-SYN-006708-M-02,PRJ-SYN-006708,Statutory Environmental & Forest Clearance Stage-I,2,2022-06-21,2022-06-22,COMPLETED,1,STATUTORY
PRJ-SYN-006708-M-03,PRJ-SYN-006708,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-10-12,2022-10-30,COMPLETED,18,LAND_ACQUISITION
PRJ-SYN-006708-M-04,PRJ-SYN-006708,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-02-02,2023-02-08,COMPLETED,6,PROCUREMENT
PRJ-SYN-006708-M-05,PRJ-SYN-006708,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-06-17,2023-06-26,COMPLETED,9,RIGHT_OF_WAY
PRJ-SYN-006708-M-06,PRJ-SYN-006708,"Major Substructure, Earthwork & Foundation Works (50%)",6,2023-12-03,2023-12-15,COMPLETED,12,CIVIL_WORKS
PRJ-SYN-006708-M-07,PRJ-SYN-006708,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-05-20,2024-05-28,COMPLETED,8,CIVIL_WORKS
PRJ-SYN-006708-M-08,PRJ-SYN-006708,"Equipment Installation, Signaling & Substation Integration",8,2024-09-10,2024-09-27,COMPLETED,17,SYSTEMS_EQUIPMENT
PRJ-SYN-006708-M-09,PRJ-SYN-006708,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2024-11-16,2024-12-19,COMPLETED,33,STATUTORY_INSPECTION
PRJ-SYN-006708-M-10,PRJ-SYN-006708,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-01-01,2025-02-04,COMPLETED,34,COMMISSIONING
PRJ-SYN-006709-M-01,PRJ-SYN-006709,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-06-23,2020-07-23,COMPLETED,30,ADMINISTRATIVE
PRJ-SYN-006709-M-02,PRJ-SYN-006709,Statutory Environmental & Forest Clearance Stage-I,2,2020-11-13,2021-01-31,COMPLETED,79,STATUTORY
PRJ-SYN-006709-M-03,PRJ-SYN-006709,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2021-04-05,2021-07-26,COMPLETED,112,LAND_ACQUISITION
PRJ-SYN-006709-M-04,PRJ-SYN-006709,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-08-27,2022-02-09,COMPLETED,166,PROCUREMENT
PRJ-SYN-006709-M-05,PRJ-SYN-006709,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2022-02-15,2022-08-24,COMPLETED,190,RIGHT_OF_WAY
PRJ-SYN-006709-M-06,PRJ-SYN-006709,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-09-17,2023-05-03,COMPLETED,228,CIVIL_WORKS
PRJ-SYN-006709-M-07,PRJ-SYN-006709,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2023-04-20,2024-01-09,COMPLETED,264,CIVIL_WORKS
PRJ-SYN-006709-M-08,PRJ-SYN-006709,"Equipment Installation, Signaling & Substation Integration",8,2023-09-10,2024-07-30,COMPLETED,324,SYSTEMS_EQUIPMENT
PRJ-SYN-006709-M-09,PRJ-SYN-006709,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-12-05,2024-11-14,COMPLETED,345,STATUTORY_INSPECTION
PRJ-SYN-006709-M-10,PRJ-SYN-006709,"Final Trial Runs, COD Commercial Operation & Handover",10,2024-02-01,2025-02-18,COMPLETED,383,COMMISSIONING
PRJ-SYN-006710-M-01,PRJ-SYN-006710,Feasibility Study & Detailed Project Report (DPR) Approval,1,2020-01-23,2020-03-08,COMPLETED,45,ADMINISTRATIVE
PRJ-SYN-006710-M-02,PRJ-SYN-006710,Statutory Environmental & Forest Clearance Stage-I,2,2020-06-14,2020-09-17,COMPLETED,95,STATUTORY
PRJ-SYN-006710-M-03,PRJ-SYN-006710,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-11-04,2021-03-09,COMPLETED,125,LAND_ACQUISITION
PRJ-SYN-006710-M-04,PRJ-SYN-006710,"EPC Tendering, Technical Evaluation & Contract Award",4,2021-03-27,2021-09-09,COMPLETED,166,PROCUREMENT
PRJ-SYN-006710-M-05,PRJ-SYN-006710,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2021-09-15,2022-04-17,COMPLETED,214,RIGHT_OF_WAY
PRJ-SYN-006710-M-06,PRJ-SYN-006710,"Major Substructure, Earthwork & Foundation Works (50%)",6,2022-04-18,2022-12-29,COMPLETED,255,CIVIL_WORKS
PRJ-SYN-006710-M-07,PRJ-SYN-006710,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2022-11-18,2023-09-06,COMPLETED,292,CIVIL_WORKS
PRJ-SYN-006710-M-08,PRJ-SYN-006710,"Equipment Installation, Signaling & Substation Integration",8,2023-04-10,2024-03-20,COMPLETED,345,SYSTEMS_EQUIPMENT
PRJ-SYN-006710-M-09,PRJ-SYN-006710,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2023-07-05,2024-07-12,COMPLETED,373,STATUTORY_INSPECTION
PRJ-SYN-006710-M-10,PRJ-SYN-006710,"Final Trial Runs, COD Commercial Operation & Handover",10,2023-09-01,2024-10-29,COMPLETED,424,COMMISSIONING
PRJ-SYN-006711-M-01,PRJ-SYN-006711,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-11-30,2021-12-05,COMPLETED,5,ADMINISTRATIVE
PRJ-SYN-006711-M-02,PRJ-SYN-006711,Statutory Environmental & Forest Clearance Stage-I,2,2022-05-01,2022-05-20,COMPLETED,19,STATUTORY
PRJ-SYN-006711-M-03,PRJ-SYN-006711,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-10-01,2022-11-06,COMPLETED,36,LAND_ACQUISITION
PRJ-SYN-006711-M-04,PRJ-SYN-006711,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-03-02,2023-04-22,COMPLETED,51,PROCUREMENT
PRJ-SYN-006711-M-05,PRJ-SYN-006711,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-09-01,2023-10-11,COMPLETED,40,RIGHT_OF_WAY
PRJ-SYN-006711-M-06,PRJ-SYN-006711,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-04-16,2024-06-11,COMPLETED,56,CIVIL_WORKS
PRJ-SYN-006711-M-07,PRJ-SYN-006711,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-11-30,2025-02-18,COMPLETED,80,CIVIL_WORKS
PRJ-SYN-006711-M-08,PRJ-SYN-006711,"Equipment Installation, Signaling & Substation Integration",8,2025-05-01,2025-07-17,COMPLETED,77,SYSTEMS_EQUIPMENT
PRJ-SYN-006711-M-09,PRJ-SYN-006711,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-08-01,2025-11-03,COMPLETED,94,STATUTORY_INSPECTION
PRJ-SYN-006711-M-10,PRJ-SYN-006711,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-10-01,2026-01-14,COMPLETED,105,COMMISSIONING
PRJ-SYN-006712-M-01,PRJ-SYN-006712,Feasibility Study & Detailed Project Report (DPR) Approval,1,2022-05-04,2022-05-18,COMPLETED,14,ADMINISTRATIVE
PRJ-SYN-006712-M-02,PRJ-SYN-006712,Statutory Environmental & Forest Clearance Stage-I,2,2022-08-27,2022-10-13,COMPLETED,47,STATUTORY
PRJ-SYN-006712-M-03,PRJ-SYN-006712,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2022-12-21,2023-02-23,COMPLETED,64,LAND_ACQUISITION
PRJ-SYN-006712-M-04,PRJ-SYN-006712,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-04-15,2023-06-17,COMPLETED,63,PROCUREMENT
PRJ-SYN-006712-M-05,PRJ-SYN-006712,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2023-09-01,2023-11-30,COMPLETED,90,RIGHT_OF_WAY
PRJ-SYN-006712-M-06,PRJ-SYN-006712,"Major Substructure, Earthwork & Foundation Works (50%)",6,2024-02-21,2024-05-27,COMPLETED,96,CIVIL_WORKS
PRJ-SYN-006712-M-07,PRJ-SYN-006712,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2024-08-13,2024-12-11,COMPLETED,120,CIVIL_WORKS
PRJ-SYN-006712-M-08,PRJ-SYN-006712,"Equipment Installation, Signaling & Substation Integration",8,2024-12-06,2025-04-28,COMPLETED,143,SYSTEMS_EQUIPMENT
PRJ-SYN-006712-M-09,PRJ-SYN-006712,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2025-02-13,2025-07-23,COMPLETED,160,STATUTORY_INSPECTION
PRJ-SYN-006712-M-10,PRJ-SYN-006712,"Final Trial Runs, COD Commercial Operation & Handover",10,2025-04-01,2025-10-01,COMPLETED,183,COMMISSIONING
PRJ-SYN-006713-M-01,PRJ-SYN-006713,Feasibility Study & Detailed Project Report (DPR) Approval,1,2019-06-06,2019-07-17,COMPLETED,41,ADMINISTRATIVE
PRJ-SYN-006713-M-02,PRJ-SYN-006713,Statutory Environmental & Forest Clearance Stage-I,2,2019-10-06,2019-11-21,COMPLETED,46,STATUTORY
PRJ-SYN-006713-M-03,PRJ-SYN-006713,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2020-02-05,2020-05-02,COMPLETED,87,LAND_ACQUISITION
PRJ-SYN-006713-M-04,PRJ-SYN-006713,"EPC Tendering, Technical Evaluation & Contract Award",4,2020-06-05,2020-09-17,COMPLETED,104,PROCUREMENT
PRJ-SYN-006713-M-05,PRJ-SYN-006713,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2020-10-30,2021-03-09,COMPLETED,130,RIGHT_OF_WAY
PRJ-SYN-006713-M-06,PRJ-SYN-006713,"Major Substructure, Earthwork & Foundation Works (50%)",6,2021-04-30,2021-10-07,COMPLETED,160,CIVIL_WORKS
PRJ-SYN-006713-M-07,PRJ-SYN-006713,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2021-10-30,2022-04-25,COMPLETED,177,CIVIL_WORKS
PRJ-SYN-006713-M-08,PRJ-SYN-006713,"Equipment Installation, Signaling & Substation Integration",8,2022-03-01,2022-10-02,COMPLETED,215,SYSTEMS_EQUIPMENT
PRJ-SYN-006713-M-09,PRJ-SYN-006713,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2022-05-13,2022-12-31,COMPLETED,232,STATUTORY_INSPECTION
PRJ-SYN-006713-M-10,PRJ-SYN-006713,"Final Trial Runs, COD Commercial Operation & Handover",10,2022-07-01,2023-04-02,COMPLETED,275,COMMISSIONING
PRJ-SYN-006714-M-01,PRJ-SYN-006714,Feasibility Study & Detailed Project Report (DPR) Approval,1,2021-12-16,2022-01-23,COMPLETED,38,ADMINISTRATIVE
PRJ-SYN-006714-M-02,PRJ-SYN-006714,Statutory Environmental & Forest Clearance Stage-I,2,2022-07-14,2022-10-02,COMPLETED,80,STATUTORY
PRJ-SYN-006714-M-03,PRJ-SYN-006714,Land Acquisition 80% ROW Notification (Sec 3D/19),3,2023-02-09,2023-06-06,COMPLETED,117,LAND_ACQUISITION
PRJ-SYN-006714-M-04,PRJ-SYN-006714,"EPC Tendering, Technical Evaluation & Contract Award",4,2023-09-07,2024-02-17,COMPLETED,163,PROCUREMENT
PRJ-SYN-006714-M-05,PRJ-SYN-006714,"Contractor Mobilization, ROW Handover & Utility Relocation",5,2024-05-16,2024-12-10,COMPLETED,208,RIGHT_OF_WAY
PRJ-SYN-006714-M-06,PRJ-SYN-006714,"Major Substructure, Earthwork & Foundation Works (50%)",6,2025-03-27,2025-11-27,COMPLETED,245,CIVIL_WORKS
PRJ-SYN-006714-M-07,PRJ-SYN-006714,"Superstructure Erection, Track/Line Laying & Core Fabrication",7,2026-02-05,,DELAYED,510,CIVIL_WORKS
PRJ-SYN-006714-M-08,PRJ-SYN-006714,"Equipment Installation, Signaling & Substation Integration",8,2026-09-03,,NOT_STARTED,0,SYSTEMS_EQUIPMENT
PRJ-SYN-006714-M-09,PRJ-SYN-006714,"Safety Audit, Statutory Inspection (CRS/DGCA/CEA)",9,2027-01-07,,NOT_STARTED,0,STATUTORY_INSPECTION
